gen,id,i_j6->o_m2,i_m3->o_m3,i_j6->h_0,h_0->o_m2,i_j7->o_m3,h_0->h_1,h_1->o_m2,h_0->o_m3,i_m3->h_2,h_2->o_m3,h_2->h_3,h_3->o_m3,h_0->h_4,h_4->o_m2,i_j5->o_m3,h_4->h_5,h_5->o_m2,i_j6->h_6,h_6->h_0,h_5->h_7,h_7->o_m2,i_j0->o_m3,i_c->o_m3,h_0->h_8,h_8->h_4,i_j5->o_m2,i_j0->h_9,h_9->o_m3,i_j3->o_m2,i_j7->o_m2,i_j0->o_m2,i_j7->h_0,i_j7->h_1,h_1->h_0,i_j7->h_2,h_2->h_1,h_0->h_3,h_3->h_4,h_4->o_m3,i_j1->o_m2,h_3->h_5,h_5->h_4,h_1->o_m3,i_j4->o_m3,i_j5->h_6,h_6->o_m3,h_3->o_m2,h_6->h_7,h_7->o_m3,i_j0->h_8,h_8->o_m2,h_3->h_9,h_9->o_m2,i_j4->o_m2,i_m3->o_m2,i_j4->h_0,i_c->o_m2,i_j4->h_1,i_c->h_2,h_2->o_m2,i_c->h_3,h_3->h_2,i_j6->o_m3,i_m2->o_m3,i_c->h_5,h_5->h_3,i_j3->o_m3,h_3->h_6,h_6->h_2,h_3->h_7,h_7->h_6,h_6->h_8,h_8->h_2,h_8->h_9,h_9->h_2,i_j1->o_m3,i_j3->h_2,h_1->h_4,i_ca->o_m2,i_j0->h_5,i_ca->h_6,h_6->o_m2,i_m3->h_8,h_8->o_m3,h_7->h_9,i_j2->o_m3,i_j2->h_0,i_j2->h_1,i_j6->h_2,i_j2->h_3,h_3->h_1,h_4->h_1,i_j3->h_5,h_5->o_m3,h_2->h_6,i_j3->h_7,h_7->h_5,i_j2->h_8,h_8->h_3,h_9->h_3,i_m2->o_m2,i_j0->h_0,i_j0->h_1,i_m3->h_3,h_2->h_4,h_0->h_5,i_m2->h_6,i_j5->h_7,h_4->h_8,h_4->h_9,h_9->h_8,h_1->h_2,h_2->h_0,i_j4->h_3,i_j4->h_4,h_4->h_3,h_2->h_5,i_j4->h_7,h_7->h_4,h_1->h_8,i_j7->h_6,i_j7->h_7,h_7->h_8,h_3->h_0,h_4->h_0,i_m3->h_5,h_4->h_6,h_7->h_0,h_3->h_8,i_j2->o_m2,i_j1->h_0,i_j1->h_3,i_j1->h_4,h_0->h_6,h_6->h_1,h_1->h_7,h_8->h_7,h_5->h_9,i_c->h_0,i_m3->h_1,i_j0->h_2,h_1->h_3,i_c->h_4,h_5->h_6,h_6->h_4,h_4->h_7,h_6->h_9,i_j3->h_0,i_j3->h_1,i_ca->o_m3,i_j5->h_5,h_9->h_6,i_m2->h_2,h_9->h_4,h_9->h_5,i_j0->h_7,h_5->h_2,i_c->h_6,i_c->h_7,h_7->h_3,i_m2->h_9,i_j4->h_2,i_ca->h_3,i_j0->h_4,i_ca->h_9,i_j3->h_4,i_m2->h_5,i_j0->h_6,i_m3->h_7,h_2->h_8,i_j4->h_9,i_j3->h_3,i_m3->h_4,h_4->h_2,h_0->h_7,i_j6->h_8,i_j2->h_9,h_4->h_4,h_1->h_5,i_m2->h_3,i_j6->h_5,i_ca->h_2,i_m2->h_4,h_1->h_9,i_j6->h_3,h_0->h_2,i_ca->h_4,i_j6->h_7,h_6->h_3,i_c->h_8,i_j2->h_5
403,402-0,0.5630409866972075,0.3215577650951921,,-0.1550473251408328,,,0.7874691144798976,,,,,,,,,,,,,,,,0.9897034212533288,,,0.2165522125957942,,,,,0.8478414780904727,,,,,,,,0.6188095216171645,0.1899821588573528,,,,2.219608076077717,,-0.5294193299601437,-0.4582435265748493,,,,,,,,-0.4980491610970387,,,,,,,,0.1890770171685025,2.0677793537077527,,,,,,,,,,,,,,,1.0225830816023898,,,0.4874103452603882,,,,,,,,,,,,0.740570254037971,,,,,,,1.3040995504430932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0797195942650025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,403-1,0.5630409866972075,0.3215577650951921,,-0.1550473251408328,,,0.8431427929196639,,,,,,,,,,,,,,,,0.8506275561269393,,,0.2165522125957942,,,,,0.6926496440404621,,,,,,,,0.4844350377079334,0.1899821588573528,,,,2.219608076077717,,-0.5294193299601437,,,,,,,,,-0.4980491610970387,,,,,,,,0.1890770171685025,2.232964249576398,,,,,,,,,,,,,,,,,,0.4874103452603882,,,,,,,,,,,,0.740570254037971,,,,,,,1.3040995504430932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0797195942650025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,403-1,0.5630409866972075,0.3215577650951921,,-0.1550473251408328,,,,-0.2911669254461095,,,,,,,,,,,,,,,0.8506275561269393,,,0.2165522125957942,,,,,0.6926496440404621,,,,,,,,0.5432192994266378,0.1899821588573528,,,,2.219608076077717,,-0.5294193299601437,,,,,,,,,-0.4980491610970387,,,,,,,,0.0683448245213437,2.232964249576398,,,,,,,,,,,,,,,,,,0.4874103452603882,,-0.8378957744100419,,,,,,,,,,0.740570254037971,,,,,,,1.3040995504430932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0797195942650025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,405-2,0.494873823590359,0.3592277081266296,,-0.1559351421016004,,,0.622988483971572,,,,,,,0.481574607092064,,,,,,,,,0.8930177608762466,,,0.2272762062023437,,-0.763818228865214,,,0.7591003491949179,,,,,,,,0.7813389622505608,0.1145654893829841,,,,2.233220261041452,,-0.8396972845149683,,,,,,,,,-0.5394859423156824,,,,,,,,,2.204314560905553,,,,,,,,,,,,-0.3877649273262311,,,,,,0.4324021918429067,,,,,,,,,,,,,,,,,,,1.2923879764507171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0227009313685814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,406-1,0.5065504320978528,0.3873945786243321,,-0.0672752160100314,,,,-0.2911669254461095,,,,,,,,,0.9391061257396384,,,,,,0.7070170954991061,,,0.3684616294201317,,,,,0.8538907082558245,,,,,,,,,0.0749769381794016,,,,2.221391112339548,,-0.6444561899015198,,,,,,,,,-0.4553791374355371,,,,,,,,0.1157466166445495,2.0660056116581016,,,,,,,,,,,,,,,,,,0.3635028074637137,,-1.2050845426142311,,,,,,,,,,0.1965645780087087,,,,,,,1.2956892353150196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3847214497514933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,407-1,0.5065504320978528,0.3873945786243321,,0.0133187876867472,,,,-0.2911669254461095,,,,,,,,,1.0293926031440084,,,,,,0.8190405029100585,,,0.2596509293244952,,,,,0.5455661792990745,,,,,,,,,0.0749769381794016,,,,2.221391112339548,,-0.6444561899015198,0.8481841064191709,,,,,,,,-0.4457800387016966,,,,,,,,0.1157466166445495,2.0660056116581016,,,,,,,,,,,,,,,,,,0.3635028074637137,,,,-0.4122664630359565,,,,,,,,0.0684136360872283,,,,,,,1.2009013245422837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3489221621007015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,407-1,0.5065504320978528,0.3873945786243321,,0.0133187876867472,,,,-0.2911669254461095,,,,,,,,,0.6411893022442019,,,,,,0.8190405029100585,,,0.3881934938571059,,,,,0.5455661792990745,,,,,,,,,-0.1619556688513225,,,,2.221391112339548,,-0.5724203708422019,0.8481841064191709,,,,,,,,-0.4457800387016966,,,,,,,,0.1157466166445495,2.0660056116581016,,,,,,,,,,,,,,,,,,0.3635028074637137,,,,-0.4122664630359565,,,,,,,,0.0684136360872283,,,,,,,1.1448268565814792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3489221621007015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,409-1,0.5016540854163549,0.3755833782401542,,-0.1120483118244965,,,,,,,,,,,,,,,,,,,0.6303717248074443,,,0.3756085971791364,,-0.763818228865214,,,0.6351073610116337,,,,,,,,1.156931292054705,-0.0411913349988899,,,,2.2263514236280817,,-0.8384706740028367,,,,,,,,,-0.4850736906129207,,,,,,,,,2.089957512363092,,,,,,,,,,,,,,,,,,0.3997998901926653,,0.1898869976587387,,,,,,,,,,,,,,,,,1.302250274552417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1643571909902847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,410-1,0.7578637173417506,0.3698392843000858,,-0.2357656768516261,,,,,,,,,,,,,0.9610200637654348,,,,,,0.661447901737143,,,0.2529203913615017,,-0.763818228865214,,,0.6351073610116337,,,,,,,,0.881478336087813,,,,,2.1614883306715784,,-0.9356926466720996,,,,,,,,,-0.5037237636675014,,,,,,,,,2.114213459071624,,,,,,,,,,,,,,,-0.6112701451928308,,,0.3422828217462431,,0.0891501523677308,,,,,,,,,,,,,,,,,1.343192305148147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177790472341718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,407-1,0.5065504320978528,0.2829988082461527,,0.0133187876867472,,,,-0.3685192296597455,,,,,,,,,0.431140786693813,,,,,,0.8190405029100585,,,0.3881934938571059,,-0.2917511888637014,,,,,,,,,,,,-0.1619556688513225,,,,2.221391112339548,,-0.5724203708422019,0.6501579535193216,,,,,,,,-0.4457800387016966,,,,,,,,-0.0463384793713508,2.0441533416107505,,,,,,,,,,,,,,,,,,0.3186076556278845,,,,-0.4122664630359565,,,,,,,,-0.0977733155017322,,,,,,,0.8512535473540683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3489221621007015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,412-1,0.8183284137975366,0.3817334457928139,,-0.0670045731168242,,,,,,,,,,,,,0.7443265320243165,,,,-0.2379739991333231,,0.7682209249510512,,,0.3445713826230309,,-0.3249043393234026,,,,,,,,,,,0.8555661398057963,,,,,2.202073999351505,,,-0.709927443123564,,,,,,,,-0.4644654060743945,,,,,,,,,2.0815514078543287,,,,,,,,,,,,,,,-0.6112701451928308,,,0.2106100711260349,,0.0891501523677308,,,,,,,,,,,,,,,,,1.150790317358939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170675520024345,,,,,,,,,,,,,,,,,,,,-0.0756783363896084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,413-1,0.7243017038468467,0.3817334457928139,,-0.0670045731168242,,,,,,,,,,,,,0.7132607167359417,,,,-0.2379739991333231,,0.7682209249510512,,,,,-0.3130149867340192,,,,,,,,,,,0.9737392205229964,,,,,2.202073999351505,,,-0.5752136247231279,,,,,,0.4004862381422971,,-0.4644654060743945,,,,,,,,,1.997145836774772,,,,,,,,,,,,,,,-0.6112701451928308,,,0.2832759372919907,,0.1966532598488701,,,,,,,,,,,,,,,,,1.150790317358939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170675520024345,,,,,,,,,,,,,,,,,,,,0.106205477597236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,414-1,0.6798994640805716,0.3817334457928139,,-0.2995550082093202,,,,,,,,-0.797197357165311,,0.5905203695149194,,,1.0338951662122873,,,,-0.2553158229648115,,0.7682209249510512,,,,,-0.3135537503620272,,,,,,,,,,,0.871112044781236,,,,,2.4092072198950376,,,-0.709927443123564,,,,-0.9015843245535922,,,,-0.5188687308902415,,,,,,,,,2.000970658299496,,,,,,,,,,,,,,,,,,0.2799830981408603,,0.2310986380252455,,,,,,,,,,,,,,,,,1.150790317358939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170675520024345,,,,,,,,,,,,,,,,,,,,-0.0348193551786456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,414-1,0.7083283387633682,0.3817334457928139,,-0.1506628079177535,0.5778267525464555,,,,,,,-0.797197357165311,,,0.3862797469599113,,0.7521186747599844,,,,-0.2442125872030206,,,,,,,-0.5248657625286737,,,,,,,,,,,,,,,,2.0902965088221306,,,-0.6236758873122771,,,,,,-0.0098290867116692,,-0.4840365847719751,,,,,,,,,2.1718096475458,,,,,,,,,,,,,,,-0.7785631574480266,,,0.2820913636714022,,0.1267690769243385,,,,,,,,,,,,,,,,,1.150790317358939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3275517952474592,,,,,,,,,,,,,,,,,,,,0.0554728760072457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,416-2,0.6997863040450943,0.3817334457928139,,-0.1954005036008116,,,,,,,,-0.8544026345957734,,,,,,,,,-0.3072544399063069,,0.6046676629814118,,,,,-0.4613727623851225,,,,,,,,,,,,,,,,2.186119730684045,,,-0.6495919248785123,,,,-0.9015843245535922,,,,-0.4796256142596429,,,,,,,,,2.120477591892544,,,,,,,,,,,,,,,,,,0.4463788061210666,,0.213554301584042,,,,,,,,,,,,,,,,,0.8693228143569733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3297592163404092,,,,,,,,,,,,,,,,,,,,0.0283427351843652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,416-0,0.6657381644660791,0.4887472825797094,,-0.1962665075473425,,,-0.0464984969906934,,,,,,,,,,0.9848919180948594,,,,,,0.954706996229096,,,,,-0.1111239920831007,,,-0.2825412054151133,,,,,,,,0.715878050711247,,,,,2.317207908955376,,,,,,,,,-1.0089377428948691,,-0.4685948698295508,,,,,,,,,1.8789031639317808,,,0.6567963096731302,,,,,,,,,,,,-0.5438737086921399,,,-0.0321624085200374,,,,-0.9743820051847674,,,,,,,,,,,,,,,1.045808038218502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3413654897236347,,,,,,,,,,,,,,,,,,,,0.0278175671205248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,416-0,0.7155847410965889,0.252947955231445,,-0.1962665075473425,,,-0.0464984969906934,,,,,,,,,,0.9848919180948594,,,,,,0.954706996229096,,,,,-0.1111239920831007,,,-0.2825412054151133,,,,,,,,0.715878050711247,,,,,2.4294026457808773,,,,,,,,,-1.09632082055281,,-0.4685948698295508,,,,,,,,,1.8789031639317808,,,0.6567963096731302,,,,,,,,,,,,-0.5438737086921399,,,-0.0321624085200374,,,,-0.9743820051847674,,,,,,,,,,,,,,,0.9535204591966836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387330209891992,,,,,,,,,,,,,,,,,,,,0.0627628896975608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,419-0,,0.0217302846640797,,-0.1562716890328802,0.4175598053512083,,-0.1696175930327344,,,0.9235413093402632,,-0.1889878860371008,,1.0,0.9854270767256073,,1.040477137513717,0.7155847410965889,,,1.0,,,,,,,-0.1111239920831007,,,,,,,,,,,,,,0.912562336669781,,2.4294026457808773,,,,,,,,,,,-0.2635006569751235,,,,,,,,,,,,0.7113247055310368,,,,,,,,,,,,-0.7429902606998315,,,0.8361847698606304,,1.0,,,,,,,,,,,,,,,,1.0,0.91256360220815,,,,,,,,,0.715878050711247,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0627628896975608,,,1.8789031639317808,,-1.09632082055281,-0.2825412054151133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,419-0,,0.183915700539138,,-0.1562716890328802,0.4175598053512083,,-0.1696175930327344,,,0.9235413093402632,,-0.1889878860371008,,1.0,0.9854270767256073,,1.040477137513717,0.7155847410965889,,,1.0,,,,,,,-0.1111239920831007,,,,,,,,,,,,,,0.7880324630550612,,2.4294026457808773,,,,,,,0.4046285757727184,,,,-0.2635006569751235,,,,,,,,,,,,0.7113247055310368,,,,,,,,,,,,-0.7429902606998315,,,0.8361847698606304,,,,,,,,,,,,,,,,,,1.0,1.0032849288326149,,,,,,,,,0.715878050711247,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0627628896975608,,,1.8789031639317808,,-1.09632082055281,-0.3270069014367592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,419-0,,0.183915700539138,,-0.1562716890328802,0.4175598053512083,,-0.1696175930327344,,,0.9235413093402632,,-0.1889878860371008,,1.01217005565778,,,1.040477137513717,0.7155847410965889,,,1.0,,,,,,,-0.1111239920831007,-0.7130210337081453,,,,,,,,,,,,,0.7880324630550612,,2.2624082101898897,,,,,,,0.4046285757727184,,,,-0.1670362053339683,,,,,,,,,,,,0.9610400281994372,,,,,,,,,,,,-0.7429902606998315,,,0.8361847698606304,,,,,,,,,,,,,,,,,,1.0,1.0032849288326149,,,,,,,,,0.715878050711247,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0627628896975608,,,1.8789031639317808,,-1.09632082055281,-0.2423197048857189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,422-0,,,,-0.1562716890328802,0.1932238123920825,,-0.1038769776059512,,,0.9235413093402632,,0.2373737137895051,,1.1484848069739315,,,0.793883480643928,0.7155847410965889,,,0.0848807426854746,,,,,,,0.3631354661354254,-0.7130210337081453,,,,,,,,,,,0.4425945171505038,,0.7880324630550612,,2.2624082101898897,,,,,,,0.4046285757727184,,,,-0.1670362053339683,,,,,,,,,,,,0.9610400281994372,,,,,,,,,,,,-0.5403602272585467,,,0.372522513183868,,-0.9453522836794528,,,,,,,,,,,,,,,,1.0,0.9767127157038208,,,,,,,,,0.715878050711247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0627628896975608,,,1.8789031639317808,,-1.09632082055281,-0.1216468931079457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,423-1,-0.1102743405861248,0.2657467331222153,,-0.1562716890328802,0.2383077924749628,,-0.1371104162378471,,,0.5442029688202991,,,,1.0101106987695176,,,0.9823310237796526,,,,,,,,,,,0.4095299931661989,-0.7130210337081453,,,,,,,,,,-0.3015836539385835,-0.6408069583741693,,,,2.2906661862342266,,,,,,,0.4046285757727184,,,,-0.3318747522673335,,,,,,,,-0.1317471417486024,0.1689689538102903,,,0.9187844309940876,,,,,,,,,,,,-0.6427945098954331,,,0.6489255282353021,,,,,,,,,,,,,,,,,,,0.9762627963235808,,,,,,,,,0.6909640498105798,,,,,,,,,,,,,,,,,,,0.8901940645748162,,,,,,,,,,,,,,,,,,,,,0.1514718922502368,,,1.9247394372128148,,-1.09632082055281,-0.2566500552529768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,424-0,,0.0785275159745622,,-0.1562716890328802,0.2033755495521144,,-0.1445187556321587,,,0.7980983219327793,,-0.0262090559573084,,,0.9854270767256073,,0.933984908728316,,,,0.5937658424584822,,-0.2958926191212296,,,,,,,,0.8670599034802005,,,,,,,,,,,0.9297043401812868,,2.247946000658552,,,,,,,,,-0.4163928098187933,,-0.1853977816406894,,,,,,,,-0.7646989458859663,0.2138174192138615,,,0.956405388591578,,,,,,,,,,,,-0.5818256447585721,,,0.6384902460252472,,,,,,,,,,,,,,,,,,,1.0237441151692996,,,,,,,,,0.6878529562276143,,,,,,,,,,,,,,,,,,,0.8002022967677876,,,,,,,,,,,,,,,,,,,,,0.2250162104009561,,,1.8789031639317808,,-1.09632082055281,-0.2123683602076499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,423-1,-0.1497303289237943,0.0803037211760171,,-0.1562716890328802,0.0861503115653688,,-0.1371104162378471,,,0.5442029688202991,,,,1.0983315277650567,,,0.9823310237796526,,,,,0.0522985660624342,,,,,,0.441505056529936,-0.5785134863623662,,,,,,,,,,-0.4054811472702001,-0.6408069583741693,,,,2.2906661862342266,,,,,,,0.4046285757727184,,,,-0.0896378755433783,,,,,,,,-0.1317471417486024,0.1689689538102903,,,1.0786017062211024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9782860612391164,,,,,,,,,0.8731477507493698,,,,,,,,,,,,,,,,,,,0.8901940645748162,0.2832857300300664,,,,,,,,,,,,,,,,,,,,-0.063716168436059,,,1.9247394372128148,,-1.09632082055281,-0.2566500552529768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,426-2,,,,-0.1562716890328802,,,-0.116129733508862,,,0.5442029688202991,,,,1.0101106987695176,,,1.179098247309262,,,,,,,,,,,0.4433206220143234,-0.4945421504566907,,,,,,,,,,-0.3582018204471299,,,,,2.2906661862342266,,0.3797632351626274,-0.9585290415080144,,0.635644375653029,,0.6408828546928222,,,,-0.199869567338646,,,,,-0.5799540486020218,,,-0.3472789409900425,0.4447756039040476,,,0.9187844309940876,,,,,,,,,0.0303607337768818,,,-0.6441990897732727,,,0.7336630412641458,,,,,,,,,,,,0.5866627730306004,,,,,,,0.9773653594962368,,,,,,,,,0.6909640498105798,,,,,,,,,,,,,,,,,,,0.6733917217857416,-0.4303881629282515,,,,,,,,,,,,,,,,,,,,,,,1.9247394372128148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,427-1,,,,-0.1562716890328802,,,-0.116129733508862,,,0.5442029688202991,,,,1.1462746509910322,,,1.179098247309262,,,,,,,,,,,0.4433206220143234,-0.4945421504566907,,,,,,,,,,-0.1094235714832037,,,,,2.2906661862342266,,0.3797632351626274,-0.7133520662337477,,0.635644375653029,,0.6408828546928222,,,,-0.199869567338646,,,,,-0.5131574630733581,,,-0.3472789409900425,0.5097108221976393,,,0.9187844309940876,,,,,,,,,-0.049933896052938,,,-0.594958023663582,,,0.7936765295312315,,,,,,,,,,,,0.5866627730306004,,,,,,,0.9773653594962368,,,,,,,,,0.6909640498105798,,,,,,,,,,,,,,,,,,,0.6733917217857416,-0.4303881629282515,,,,,,,,,,,,,,,,,,,,,,,1.9247394372128148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,428-1,-0.1497303289237943,,,0.001224397628353,-0.0225418975002839,,-0.1185969465706452,,,0.4741799620239084,,,,1.1752492262446512,,,1.155959502479362,,,,0.3712610282689759,0.0522985660624342,,,,,,0.443107121484552,-0.504416718383675,,,,,,,,,,,-0.6408069583741693,,,,2.3208574336860703,,,,,,,0.6131006490142344,,-0.6888224931050231,,0.0127313814449878,,,,,,,,-0.3816148042424345,0.4461709252318471,,,0.8849838917025625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9774736289646512,,,,,,,,,0.6371137813958856,,,,,,,,,,,,,,,,,,,0.6988864866064993,-0.3464640326554126,,,,,,,,,,,,,,,,,,,,-0.063716168436059,,,1.9247394372128148,,-1.09632082055281,-0.2566500552529768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,428-1,-0.1497303289237943,,,0.001224397628353,-0.0225418975002839,,-0.1185969465706452,,,0.1446182593512363,,,,1.1752492262446512,,,1.155959502479362,,,,0.3712610282689759,0.0808296004375765,,,,,,0.5067334243518815,-0.504416718383675,,0.00419147846513,,,,,,,,,-0.796325264473392,,,,2.3208574336860703,,,,,,,0.6131006490142344,,-0.916478312521418,,0.0127313814449878,,,,,,,,-0.3816148042424345,0.4461709252318471,,,0.8849838917025625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9774736289646512,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6988864866064993,-0.1994885269508735,,,,,,,,,,,,,,,,,,,,-0.063716168436059,,,1.9247394372128148,,-1.09632082055281,-0.2566500552529768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,429-0,-0.3173973150766551,0.2169733800201637,,-0.1789200491019897,-0.0544331250862167,,-0.1371104162378471,,,0.6659709231473685,,,,1.25684711780398,-0.81286595776575,,0.8699021531681487,,,,,0.309679850877624,,,,,,0.441505056529936,-0.6546591489029445,,0.2264646614232168,,,,,,,,,-0.9737766427007613,,,,2.2906661862342266,,,,,,,0.4046285757727184,,,,-0.3311404612140513,,,,,,,,0.0885419297387734,0.0835092157166877,,,,,,,,,,,,,,,,,,0.215100285823081,,-0.0315936740909991,,,,,,,,,,-0.922473724459452,,,,,,,0.9782860612391164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4152464374409045,,,,,,,,,,,,,,,,,,,,-0.063716168436059,,,1.9247394372128148,,,-0.3886525733127679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,431-0,-0.3173973150766551,0.2169733800201637,,-0.1789200491019897,-0.0544331250862167,,-0.1371104162378471,,,0.6659709231473685,,,,1.25684711780398,-0.81286595776575,,0.8699021531681487,,,,,0.3851771146581352,,,,-0.7304174579646905,,0.529306271253031,-0.6546591489029445,,0.2698973812345215,,,,,,,,,-0.9737766427007613,,,,2.2906661862342266,,,,,,,,,-0.0475332751120549,,-0.3311404612140513,,,,,,,,0.0885419297387734,0.0835092157166877,,,,,,,,,,,,,,,,,,,,-0.0315936740909991,,,,,,,,,,-0.922473724459452,,,,,,,0.9782860612391164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2586161619180367,,,,,,,,,,,,,,,,,,,,-0.063716168436059,,,1.9247394372128148,,,-0.3886525733127679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,432-1,-0.1626663508023245,0.2169733800201637,,,7.576846757187394e-05,,-0.1043014940497314,,,0.8534725014878418,,,,1.237626949779864,0.1341810661208127,,1.0348925002963707,,,,,0.309679850877624,,,,0.4182869759053671,,0.7134242397267101,-0.3681252485055953,,0.2264646614232168,,,,,,,,,-0.4516013453611076,,,,2.3525501064121297,,-0.410332709594906,,,,,0.5148510024566821,,,,-0.0963179324021737,,,,,,,,-0.2644981859920006,0.4929349152389042,,,,,,,,,,,,,,,,,,0.4597976817288293,,-0.063907460876009,,,,,,,,,,-0.922473724459452,,,,,,,0.9860028938024776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0489843651283956,,,1.9247394372128148,,,-0.2789624695280749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,433-2,-0.1158900337682318,0.2169733800201637,,,-0.0194683241197521,,-0.1281244480621485,,,0.4690410459128348,,,,1.2515829455399228,-0.6661928695151336,,0.9150910197847032,,,,,0.4327223748282387,,,,-0.4158011646632532,,0.4556769276875105,-0.5761809686242264,,,,,,,,,,,-0.8036989917230825,,,,2.3076154457715465,,-0.410332709594906,,,-0.6985165371571682,,0.5148510024566821,,,,-0.2461413919291729,,,,,0.1284827163611517,,,-0.0790075292049166,0.1956459779402408,,,,,,,,,,,,-0.36150215823133,,,,,,,,-0.0404440306501545,,,,,,,,,,,,,,,,,0.9803996086282678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0596813051469118,,,1.9247394372128148,,,-0.4397913245901457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
